ward,menu_package,address,cost_numeric,cost_share,lat,lon,Tract,Block_Group,GEOID_Full
26,,3547 W EVERGREEN AVE,1907.47,0.001305,41.905281884552,-87.716143321114,230800,1,170312308001
26,,1500-1600 N Spaulding Ave,89500.0,0.061218,41.910199621417,-87.710143922786,230200,1,170312302001
26,,3640-3700 W Hirsch St,34193.07,0.023388,41.906569470608,-87.718321945387,230700,1,170312307001
27,1 PTZ - SE S Maplewood Ave & W Wilcox St,S MAPLEWOOD AVE & W WILCOX ST,3000.0,0.002,41.87932028057,-87.690110303317,280800,1,170312808001
27,Alley Apron Menu (2023),1538 N THROOP ST,24199.31,0.016133,41.910234038676,-87.660736761829,842300,1,170318423001
27,Alley Resurfacing Menu (2023),N CAMPBELL AVE & W WASHINGTON BLVD & W MAYPOLE AVE & N TALMAN AVE,50505.7,0.03367,41.883010203896,-87.688553280983,837800,1,170318378001
27,Bollard Menu (2023),N LAWNDALE AVE & W THOMAS ST,3784.01,0.002523,41.900920989877,-87.718934997785,231200,1,170312312001
27,Curb & Gutter Menu (2023),1135-1199 N Cleaver St,58197.93,0.038799,41.902793381318,-87.663461718552,242000,3,170312420003
27,Miscellaneous CDOT Projects (2023),204 S ASHLAND AVE,119.91,8e-05,41.878636778276,-87.667159898052,838100,2,170318381002
27,Miscellaneous CDOT Projects (2023),630 W EVERGREEN AVE,660.0,0.00044,41.906491015994,-87.644672006203,842200,1,170318422001
27,Pavement Markings Menu (2023),1600-2400 W Washington Blvd,20100.0,0.0134,41.883418989313,-87.667316974917,280400,1,170312804001
27,Sidewalk Menu (2023),1134 W HUBBARD ST,55637.11,0.037091,41.890197141045,-87.656080698434,243500,1,170312435001
27,Sidewalk Menu (2023),2635-2637 W MONROE ST,4118.11,0.002745,41.880007387083,-87.69280148097,837400,2,170318374002
27,Sidewalk Menu (2023),2841 W MONROE ST,2345.49,0.001564,41.879965603296,-87.697892397501,837000,2,170318370002
27,Sidewalk Menu (2023),2901 W WALNUT ST,8509.57,0.005673,41.88527097082,-87.699038958037,837100,2,170318371002
27,Sidewalk Menu (2023),2934 W JACKSON BLVD,4501.63,0.003001,41.877628393414,-87.700051575759,837000,1,170318370001
27,Sidewalk Menu (2023),3036 W WARREN BLVD,12033.05,0.008022,41.882116567289,-87.702747363459,836900,1,170318369001
27,Sidewalk Menu (2023),310-320 N LAFLIN ST,27897.11,0.018598,41.887097429432,-87.664623115056,833000,2,170318330002
27,Sidewalk Menu (2023),318 S THROOP ST,5118.75,0.003413,41.877109721246,-87.659776782459,833100,1,170318331001
27,Sidewalk Menu (2023),439 N CENTRAL PARK BLVD,929.86,0.00062,41.889293697611,-87.715860515701,231500,5,170312315005
27,Sidewalk Menu (2023),524-528 N HOMAN AVE,10064.03,0.006709,41.891044258089,-87.711846003175,231500,5,170312315005
27,Sidewalk Menu (2023),527 N TROY ST,1905.51,0.00127,41.891160515086,-87.704838983577,836700,2,170318367002
27,Sidewalk Menu (2023),639 W SCOTT ST,70446.71,0.046964,41.90497365959,-87.644363110736,842200,1,170318422001
27,Sidewalk Menu (2023),934 N CROSBY ST,3269.66,0.00218,41.899666679976,-87.643731724305,842200,1,170318422001
27,Sidewalk Menu (2023),40-200 N Ashland Ave,82956.34,0.055304,41.885329110675,-87.66709898151,280400,1,170312804001
27,Sidewalk Menu (2023),800-900 N Elizabeth St,34037.06,0.022691,41.896274984766,-87.660098982817,842300,1,170318423001
27,Sidewalk Menu (2023),3600-3700 W Augusta Blvd,36397.62,0.024265,41.899171130413,-87.718955484603,231200,1,170312312001
27,Sidewalk Menu (2023),1300-1400 W Chestnut St,48673.82,0.032449,41.898159613785,-87.662626880995,242000,2,170312420002
27,Speed Indicator Signs (2023),1449-1497 W JACKSON BLVD,14000.0,0.009333,41.877728908731,-87.664257355374,833100,2,170318331002
27,Speed Indicator Signs (2023),W WASHINGTON BLVD & N DAMEN AVE,14000.0,0.009333,41.883143895251,-87.676734126954,837800,2,170318378002
27,Street Bump Outs Menu (2023),W WASHINGTON BLVD & N DAMEN AVE,33000.0,0.022,41.883143895251,-87.676734126954,837800,2,170318378002
27,Street Light Pole for High Definition Camera Menu (2023),N CHRISTIANA AVE & W OHIO ST,6000.0,0.004,41.891854997674,-87.710102986409,836700,1,170318367001
27,Street Light Pole for High Definition Camera Menu (2023),N SAWYER AVE & W OHIO ST,3000.0,0.002,41.891896991009,-87.707690004123,836700,1,170318367001
27,Street Light Residential Staggered Piggy Back Menu (2023),200-300 N Hoyne Ave,163000.0,0.108667,41.887238060818,-87.679343885111,837800,2,170318378002
27,Street Light Residential Staggered Piggy Back Menu (2023),1000-1100 N Monticello Ave,173000.0,0.115333,41.899224953679,-87.717938640955,231200,1,170312312001
27,Street Light Upgrade Menu (2023),2256 W MONROE ST,500.0,0.000333,41.880164966863,-87.683732932286,838000,1,170318380001
27,Street Resurfacing Menu (2023),1100-1200 N Lawndale Ave,52993.9,0.035329,41.901035360946,-87.719221323598,231200,1,170312312001
27,Street Resurfacing Menu (2023),1400-1600 N North Park Ave,150664.74,0.100443,41.907721311742,-87.636885888705,080300,3,170310803003
27,Street Resurfacing Menu (2023),900-1000 N Willard Ct,44890.61,0.029927,41.898608598374,-87.658610414397,842300,1,170318423001
27,Street Resurfacing Menu (2023),100-200 S Seeley Ave,33998.3,0.022666,41.879870091509,-87.677677677794,838000,1,170318380001
27,Street Resurfacing Menu (2023),2560-2800 W Monroe St,130379.5,0.08692,41.88024299957,-87.69636769426,837000,2,170318370002
27,Street Resurfacing Menu (2023),3340-3400 W Rice St,24544.47,0.016363,41.89663561615,-87.710515795141,836600,1,170318366001
27,Street Resurfacing Menu (2023),520-600 W Scott St,64449.73,0.042966,41.905096054247,-87.643324331275,842200,1,170318422001
27,Street Speed Hump Menu (2023),1100-1200 N Lawndale Ave,4880.0,0.003253,41.901035360946,-87.719221323598,231200,1,170312312001
27,Street Speed Hump Menu (2023),1300-1500 N Mohawk St,2900.88,0.001934,41.909317393745,-87.642464212907,080400,3,170310804003
27,Street Speed Hump Menu (2023),900-1000 N Willard Ct,4880.0,0.003253,41.898608598374,-87.658610414397,842300,1,170318423001
27,Street Speed Hump Replacement (2023),1400-1600 N North Park Ave,0.0,0.0,41.907721311742,-87.636885888705,080300,3,170310803003
27,,200-250 N Francisco Ave,8509.57,0.005673,41.884483993931,-87.698968969145,837100,2,170318371002
27,,2218 W MONROE ST,500.0,0.000333,41.880110735949,-87.682318150849,838000,1,170318380001
27,,2202 W MONROE ST,500.0,0.000333,41.880136007387,-87.681779781208,838000,1,170318380001
28,Alley Resurfacing Menu (2023),W ADAMS ST & S KENTON AVE & S KILPATRICK AVE & W JACKSON BLVD,26912.01,0.019189,41.876901808137,-87.742704482629,252202,1,170312522021
28,Alley Resurfacing Menu (2023),W MADISON ST & S KEELER AVE & S KILDARE AVE & W MONROE ST,38825.31,0.027683,41.880626013447,-87.730537982532,260700,1,170312607001
28,Alley Resurfacing Menu (2023),W MADISON ST & S KENTON AVE & S KILPATRICK AVE & W MONROE ST,28366.66,0.020226,41.749310508254,-87.7368230269,700200,2,170317002002
28,Alley Resurfacing Menu (2023),W WASHINGTON BLVD & N LAVERGNE AVE & N LECLAIRE AVE & W WEST END AVE,43888.35,0.031293,41.881769011673,-87.750179966795,251800,5,170312518005
28,Alley Resurfacing Menu (2023),W WILCOX ST & S KILDARE AVE & S KEELER AVE & W MONROE ST,38763.51,0.027639,41.878794986698,-87.732935961212,260600,1,170312606001
28,Alley Resurfacing Menu (2023),W WILCOX ST & S KILDARE AVE & S KOSTNER AVE & W MONROE ST,16599.55,0.011836,41.878794986698,-87.732935961212,260600,1,170312606001
28,Alley Speed Hump Menu (2023),3900 W GLADYS AVE,362.5,0.000258,41.876466871182,-87.723291156685,260800,2,170312608002
28,Alley Speed Hump Menu (2023),W 15TH PL & S WASHTENAW AVE & S ROCKWELL ST & W 15TH ST,725.0,0.000517,41.860214989567,-87.69321697191,843300,1,170318433001
28,Alley Speed Hump Menu (2023),W LAKE ST & N HAMLIN AVE & N HARDING AVE & W MAYPOLE AVE,4350.0,0.003102,41.884048805518,-87.724580796307,260100,1,170312601001
28,Alley Speed Hump Menu (2023),W TAYLOR ST & S ASHLAND AVE & S LAFLIN ST & W FILLMORE ST,725.0,0.000517,41.869285005084,-87.666523963058,283100,2,170312831002
28,Alley Speed Hump Replacement (2023),W ADAMS ST & S KENTON AVE & S KILPATRICK AVE & W JACKSON BLVD,0.0,0.0,41.876901808137,-87.742704482629,252202,1,170312522021
28,Alley Speed Hump Replacement (2023),W WASHINGTON BLVD & N LAVERGNE AVE & N LECLAIRE AVE & W WEST END AVE,0.0,0.0,41.881769011673,-87.750179966795,251800,5,170312518005
28,Alley Speed Hump Replacement (2023),W WILCOX ST & S KILDARE AVE & S KOSTNER AVE & W MONROE ST,0.0,0.0,41.878794986698,-87.732935961212,260600,1,170312606001
28,Bollard Menu (2023),1025 W MAXWELL ST,6955.72,0.00496,41.864428781841,-87.651934590029,283800,2,170312838002
28,Bollard Menu (2023),150-151 N LAMON AVE,2069.22,0.001475,41.883439039406,-87.747757963114,251800,4,170312518004
28,Curb & Gutter Menu (2023),205 N KEYSTONE AVE,7165.4,0.005109,41.883622166646,-87.726711559913,260200,1,170312602001
28,Floodlight Menu (2023),2630 W JACKSON BLVD,1900.0,0.001355,41.877983241285,-87.691822893774,837400,2,170318374002
28,Sidewalk Menu (2023),1240 S DAMEN AVE,45211.8,0.032237,41.865421660182,-87.676811911015,842900,1,170318429001
28,Sidewalk Menu (2023),2901 W FLOURNOY ST,12322.16,0.008786,41.872669827134,-87.698689013579,271800,1,170312718001
28,Sidewalk Menu (2023),3139 W MONROE ST,5764.41,0.00411,41.879379959721,-87.704429024693,271200,1,170312712001
28,Sidewalk Menu (2023),3819 W ADAMS ST,2357.82,0.001681,41.877806927952,-87.721503296737,260800,1,170312608001
28,Sidewalk Menu (2023),4917 W FULTON ST,1453.41,0.001036,41.885643595962,-87.748663837772,251800,5,170312518005
28,Sidewalk Menu (2023),W VAN BUREN ST & S KILBOURN AVE,6988.82,0.004983,41.87511658849,-87.737738624093,260500,1,170312605001
28,Street Light Arterial Menu (2023),4800-5200 W Washington Blvd,660000.0,0.470595,41.882594838684,-87.755340956038,251900,2,170312519002
28,Street Light Upgrade Menu (2023),200-300 S Keeler Ave,1000.0,0.000713,41.876594316333,-87.7305001751,260600,2,170312606002
28,Street Resurfacing Menu (2023),N KILPATRICK AVE & W LAKE ST & W FULTON ST & N KILPATRICK AVE,17520.58,0.012493,41.885395986906,-87.742963986352,251800,3,170312518003
28,Street Resurfacing Menu (2023),1-120 S Albany Ave,50689.72,0.036143,41.879290022099,-87.702981437333,271200,1,170312712001
28,Street Resurfacing Menu (2023),250-200 S Kildare Ave,11647.86,0.008305,41.877778927172,-87.732977680897,260600,2,170312606002
28,Street Resurfacing Menu (2023),4600-4700 W Erie St,49796.06,0.035506,41.89255999955,-87.74360469903,251700,1,170312517001
28,Street Resurfacing Menu (2023),4700-5000 W Monroe St,172383.06,0.122913,41.879694742095,-87.749545792001,252201,1,170312522011
28,Street Resurfacing Menu (2023),4700-4800 W Race Ave,13153.06,0.009378,41.89077582764,-87.7433856799,251700,1,170312517001
28,Street Resurfacing Menu (2023),4700-4800 W Superior St,59782.27,0.042626,41.89434593166,-87.743663204714,251700,1,170312517001
28,Street Resurfacing Menu (2023),4700-4800 W Van Buren St,54673.54,0.038983,41.875276934297,-87.742808837324,252202,3,170312522023
28,Street Speed Hump Menu (2023),100-150 N Lavergne Ave,2440.0,0.00174,41.883280894313,-87.750328572572,251800,2,170312518002
28,Street Speed Hump Replacement (2023),4600-4700 W Erie St,0.0,0.0,41.89255999955,-87.74360469903,251700,1,170312517001
28,Street Speed Hump Replacement (2023),4600-5000 W Monroe St,0.0,0.0,41.879694742095,-87.749545792001,252201,1,170312522011
28,Street Speed Hump Replacement (2023),4700-4800 W Van Buren St,0.0,0.0,41.875276934297,-87.742808837324,252202,3,170312522023
28,,4358 W WILCOX ST,16599.55,0.011836,41.878975407164,-87.73522757354,260600,1,170312606001
28,,W GLADYS AVE & S SPRINGFIELD AVE & S PULASKI RD & W JACKSON BLVD,362.5,0.000258,41.876222999709,-87.723060989623,260800,2,170312608002
28,,1531 W TAYLOR ST,725.0,0.000517,41.869115020088,-87.66553598813,283100,1,170312831001
28,,4358 W WILCOX ST,0.0,0.0,41.878975407164,-87.73522757354,260600,1,170312606001
29,Alley Resurfacing Menu (2023),5606 W WABANSIA AVE,14383.02,0.00959,41.911319746595,-87.76595915098,250400,2,170312504002
29,Alley Resurfacing Menu (2023),N HARLEM AVE & W WELLINGTON AVE & N NEVA AVE & W BARRY AVE,44708.37,0.02981,41.934513981424,-87.806569974779,180100,5,170311801005
29,Alley Resurfacing Menu (2023),N MAYFIELD AVE & W NORTH AVE & W LE MOYNE ST & N MONITOR AVE,18407.23,0.012273,41.909346981863,-87.773210000141,250400,3,170312504003
29,Alley Resurfacing Menu (2023),N MAYFIELD AVE & W RICE ST & W CHICAGO AVE & N MENARD AVE,11222.86,0.007483,41.895664195482,-87.772341467334,251300,5,170312513005
29,Alley Resurfacing Menu (2023),N MONITOR AVE & W THOMAS ST & W DIVISION ST & N MAYFIELD AVE,20686.65,0.013793,41.902056989214,-87.772926021262,250600,3,170312506003
29,Alley Resurfacing Menu (2023),N NATCHEZ AVE & W NORTH AVE & N NAGLE AVE & W WABANSIA AVE,53686.13,0.035796,41.910952996421,-87.78665499193,250500,2,170312505002
29,Alley Resurfacing Menu (2023),N NEWLAND AVE & W PALMER ST & W MEDILL AVE & N SAYRE AVE,22973.35,0.015318,41.919933493212,-87.799735287111,250500,6,170312505006
29,Alley Resurfacing Menu (2023),N OCONTO AVE & W BARRY AVE & W WELLINGTON AVE & N HARLEM AVE,20222.05,0.013483,41.934362981438,-87.806564023628,180100,5,170311801005
29,Alley Resurfacing Menu (2023),N OCONTO AVE & W SCHOOL ST & W BELMONT AVE & N HARLEM AVE,28602.06,0.019071,41.937998003297,-87.806710036381,171000,6,170311710006
29,Alley Resurfacing Menu (2023),N OLCOTT AVE & W BELMONT AVE & W SCHOOL ST & N OSCEOLA AVE,18053.03,0.012037,41.93797700663,-87.814047973516,170800,2,170311708002
29,Alley Resurfacing Menu (2023),S LARAMIE AVE & W GLADYS AVE & W VAN BUREN ST & S LOCKWOOD AVE,38188.37,0.025462,41.874803314858,-87.757547994963,252102,3,170312521023
29,Alley Resurfacing Menu (2023),W BLOOMINGDALE AVE & N NARRAGANSETT AVE & N MOBILE AVE & W WABANSIA AVE,34670.36,0.023117,41.912788004574,-87.785079026495,250400,5,170312504005
29,Alley Speed Hump Menu (2023),N MAJOR AVE & W NORTH AVE & W WABANSIA AVE & N MANGO AVE,3625.0,0.002417,41.911143391352,-87.769171263915,250400,2,170312504002
29,Alley Speed Hump Menu (2023),N OCONTO AVE & W BARRY AVE & W WELLINGTON AVE & N HARLEM AVE,0.0,0.0,41.934362981438,-87.806564023628,180100,5,170311801005
29,Alley Speed Hump Menu (2023),W ERIE ST & N MAYFIELD AVE & N MENARD AVE & W OHIO ST,1450.0,0.000967,41.891939990172,-87.772183971373,251400,3,170312514003
29,Alley Speed Hump Menu (2023),W GLADYS AVE & S LAVERGNE AVE & S LEAMINGTON AVE & W JACKSON BLVD,3484.77,0.002324,41.876705881151,-87.753397527967,252201,2,170312522012
29,Alley Speed Hump Replacement (2023),5606 W WABANSIA AVE,0.0,0.0,41.911319746595,-87.76595915098,250400,2,170312504002
29,Alley Speed Hump Replacement (2023),N HARLEM AVE & W WELLINGTON AVE & N NEVA AVE & W BARRY AVE,0.0,0.0,41.934513981424,-87.806569974779,180100,5,170311801005
29,Alley Speed Hump Replacement (2023),N MAYFIELD AVE & W NORTH AVE & W LE MOYNE ST & N MONITOR AVE,0.0,0.0,41.909346981863,-87.773210000141,250400,3,170312504003
29,Alley Speed Hump Replacement (2023),N MAYFIELD AVE & W RICE ST & W CHICAGO AVE & N MENARD AVE,0.0,0.0,41.895664195482,-87.772341467334,251300,5,170312513005
29,Alley Speed Hump Replacement (2023),N MONITOR AVE & W THOMAS ST & W DIVISION ST & N MAYFIELD AVE,0.0,0.0,41.902056989214,-87.772926021262,250600,3,170312506003
29,Alley Speed Hump Replacement (2023),N NATCHEZ AVE & W NORTH AVE & N NAGLE AVE & W WABANSIA AVE,0.0,0.0,41.910952996421,-87.78665499193,250500,2,170312505002
29,Alley Speed Hump Replacement (2023),N OCONTO AVE & W SCHOOL ST & W BELMONT AVE & N HARLEM AVE,0.0,0.0,41.937998003297,-87.806710036381,171000,6,170311710006
29,Alley Speed Hump Replacement (2023),S LARAMIE AVE & W GLADYS AVE & W VAN BUREN ST & S LOCKWOOD AVE,0.0,0.0,41.874803314858,-87.757547994963,252102,3,170312521023
29,Curb & Gutter Menu (2023),2044-2058 N NEW ENGLAND AVE,14476.96,0.009653,41.917963159232,-87.797819184045,250500,5,170312505005
29,Curb & Gutter Menu (2023),6845-6847 W SHAKESPEARE AVE,13708.79,0.00914,41.918951804712,-87.796903544942,250500,5,170312505005
29,Miscellaneous CDOT Projects (2023),1600 N NATOMA AVE,47149.52,0.031437,41.909195250517,-87.791169379233,250500,2,170312505002
29,Miscellaneous CDOT Projects (2023),358 N CENTRAL AVE,660.0,0.00044,41.886587541019,-87.765123252365,252000,1,170312520001
29,Rutherford-Sayre Park Newland Tunnel Mural,2301 N NEWLAND AVE,50000.0,0.033338,41.921305946038,-87.79850524282,831600,4,170318316004
29,Rutherford-Sayre Park and Picnic Tables,6871 W BELDEN AVE,42000.0,0.028004,41.921076144652,-87.798520760512,831600,4,170318316004
29,Sayre Language Academy School Playground Renovation,1829 N SAYRE AVE,50000.0,0.033338,41.913154188741,-87.800328128213,250500,4,170312505004
29,Sidewalk Menu (2023),1429 N MONITOR AVE,1278.32,0.000852,41.906546588012,-87.771590616448,250600,4,170312506004
29,Sidewalk Menu (2023),1729 N NORDICA AVE,10919.08,0.00728,41.911671702709,-87.801815088746,250500,3,170312505003
29,Sidewalk Menu (2023),1836 N RUTHERFORD AVE,3812.02,0.002542,41.91380120903,-87.793992090874,250500,1,170312505001
29,Sidewalk Menu (2023),1837 N NORMANDY AVE,5207.72,0.003472,41.913817511831,-87.792203728013,250500,1,170312505001
29,Sidewalk Menu (2023),2000 N SAYRE AVE,60816.11,0.04055,41.916425331457,-87.8009516689,250500,5,170312505005
29,Sidewalk Menu (2023),5801 W MADISON ST,24308.26,0.016208,41.879955586921,-87.769946254683,252101,1,170312521011
29,Sidewalk Menu (2023),6839 W SHAKESPEARE AVE,5285.81,0.003524,41.91897531595,-87.796572711224,250500,5,170312505005
29,Sidewalk Menu (2023),N NEWLAND AVE & W PALMER ST,50000.0,0.033338,41.919933493212,-87.799735287111,250500,6,170312505006
29,Street Cul-de-Sac Menu (2023),17 S MENARD AVE,19048.85,0.012701,41.879543993566,-87.769422385734,252101,1,170312521011
29,Street Light Upgrade Menu (2023),5926 W WALTON ST,500.0,0.000333,41.897677486715,-87.77347327572,251300,5,170312513005
29,Street Light Upgrade Menu (2023),5930 W ADAMS BLVD,500.0,0.000333,41.877787230479,-87.772611280797,252101,1,170312521011
29,Street Light Upgrade Menu (2023),6820 W ARMITAGE AVE,1000.0,0.000667,41.916538696697,-87.795931160355,250500,5,170312505005
29,Street Light Upgrade Menu (2023),901 S AUSTIN BLVD,500.0,0.000333,41.870114813498,-87.773888934298,831400,2,170318314002
29,Street Resurfacing Menu (2023),1400-1500 N Monitor Ave,59893.38,0.039935,41.907627308698,-87.772222779585,250600,4,170312506004
29,Street Resurfacing Menu (2023),2900-3000 N Mont Clare Ave,57254.19,0.038175,41.932732449813,-87.804399983866,180100,5,170311801005
29,Street Resurfacing Menu (2023),1600-1700 N Moody Ave,56194.08,0.037468,41.911171596456,-87.779228877173,250400,5,170312504005
29,Street Resurfacing Menu (2023),1800-1899 N Nagle Ave,27451.36,0.018303,41.913777344485,-87.786645603146,250500,1,170312505001
29,Street Resurfacing Menu (2023),1800-1900 N Natchez Ave,53639.81,0.035765,41.912859669846,-87.788843087754,250500,1,170312505001
29,Street Resurfacing Menu (2023),1600-1700 N Natoma Ave,64562.4,0.043048,41.911034510429,-87.791502330355,250500,2,170312505002
29,Street Resurfacing Menu (2023),1700-1800 N Nordica Ave,55837.72,0.03723,41.912731259089,-87.802645232437,250500,7,170312505007
29,Street Resurfacing Menu (2023),1400-1500 N Parkside Ave,34258.04,0.022842,41.907681581521,-87.767385583263,250600,1,170312506001
29,Street Resurfacing Menu (2023),5900-6000 W Race Ave,92871.75,0.061923,41.890120061125,-87.772205406735,251400,4,170312514004
29,Street Resurfacing Menu (2023),7000-7050 W Wolfram St,59248.43,0.039505,41.931787087726,-87.802055842011,180100,3,170311801003
29,Street Speed Hump Menu (2023),2400-2500 N Nordica Ave,1220.0,0.000813,41.925493670593,-87.802954776121,831600,6,170318316006
29,Street Speed Hump Menu (2023),5650-6000 W Adams St,12200.0,0.008134,41.877901811096,-87.766751324649,252101,1,170312521011
29,Street Speed Hump Replacement (2023),2900-3000 N Mont Clare Ave,0.0,0.0,41.932732449813,-87.804399983866,180100,5,170311801005
29,Street Speed Hump Replacement (2023),1600-1700 N Natoma Ave,0.0,0.0,41.911034510429,-87.791502330355,250500,2,170312505002
29,Street Speed Hump Replacement (2023),1400-1500 N Parkside Ave,0.0,0.0,41.907681581521,-87.767385583263,250600,1,170312506001
29,Street Traffic Circle Menu (2023),W WABANSIA AVE & N NASHVILLE AVE,14195.91,0.009465,41.910887701395,-87.789934076271,250500,2,170312505002
29,Street Traffic Circle Menu (2023),W WABANSIA AVE & N NATCHEZ AVE,14675.79,0.009785,41.910905596759,-87.788305975398,250500,2,170312505002
29,,N CENTRAL AVE & W BLOOMINGDALE AVE & W WABANSIA AVE & N PARKSIDE AVE,14383.02,0.00959,41.91304201815,-87.765632005299,250300,4,170312503004
29,,1744 N CENTRAL AVE,14383.02,0.00959,41.912507588003,-87.76588647988,250400,2,170312504002
29,,1541 N MAYFIELD AVE,18407.23,0.012273,41.908732169265,-87.772866090654,250600,4,170312506004
29,,5800 W RICE ST,11222.86,0.007483,41.89575706849,-87.770908160341,251300,3,170312513003
29,,3015 N HARLEM AVE,20222.05,0.013483,41.934876498736,-87.806218605398,180100,5,170311801005
29,,3200 N OCONTO AVE,28602.06,0.019071,41.93804722243,-87.808013413662,170800,1,170311708001
29,,3200 N OLCOTT AVE,18053.03,0.012037,41.938188286196,-87.814130678062,170800,3,170311708003
29,,3015 N HARLEM AVE,0.0,0.0,41.934876498736,-87.806218605398,180100,5,170311801005
29,,N CENTRAL AVE & W BLOOMINGDALE AVE & W WABANSIA AVE & N PARKSIDE AVE,0.0,0.0,41.91304201815,-87.765632005299,250300,4,170312503004
29,,1744 N CENTRAL AVE,0.0,0.0,41.912507588003,-87.76588647988,250400,2,170312504002
29,,1541 N MAYFIELD AVE,0.0,0.0,41.908732169265,-87.772866090654,250600,4,170312506004
29,,5800 W RICE ST,0.0,0.0,41.89575706849,-87.770908160341,251300,3,170312513003
29,,3200 N OCONTO AVE,0.0,0.0,41.93804722243,-87.808013413662,170800,1,170311708001
29,,1400 N PARKSIDE AVE,34258.04,0.022842,41.905797019418,-87.767064684704,250600,1,170312506001
29,,2417 N NORDICA AVE,1220.0,0.000813,41.924035980268,-87.802520791876,831600,6,170318316006
29,,1400 N PARKSIDE AVE,0.0,0.0,41.905797019418,-87.767064684704,250600,1,170312506001
30,Alley Apron Menu (2023),2414 N MENARD AVE,17368.68,0.011856,41.924415841663,-87.771144866837,190602,3,170311906023
30,Alley Apron Menu (2023),3334 N KILDARE AVE,15380.61,0.010499,41.941855983782,-87.734955832239,161200,2,170311612002
30,Alley Resurfacing Menu (2023),W ADDISON ST & N KEDVALE AVE & N KEELER AVE & W EDDY ST,10891.26,0.007434,41.946339002785,-87.731291012713,161000,2,170311610002
30,Alley Resurfacing Menu (2023),W ADDISON ST & N KNOX AVE & N KILPATRICK AVE & W CORNELIA AVE,25105.49,0.017137,41.944747195553,-87.743931509435,151002,2,170311510022
30,Alley Resurfacing Menu (2023),W CORNELIA AVE & N KILDARE AVE & N LOWELL AVE & W ROSCOE ST,46840.5,0.031973,41.944477004905,-87.734735974918,161200,1,170311612001
30,Alley Resurfacing Menu (2023),W MELROSE ST & N LOCKWOOD AVE & N LONG AVE & W BELMONT AVE,29200.97,0.019932,41.93960100037,-87.759149022288,151100,2,170311511002
30,Alley Speed Hump Replacement (2023),W ADDISON ST & N KNOX AVE & N KILPATRICK AVE & W CORNELIA AVE,0.0,0.0,41.944747195553,-87.743931509435,151002,2,170311510022
30,Alley Speed Hump Replacement (2023),W CORNELIA AVE & N KILDARE AVE & N LOWELL AVE & W ROSCOE ST,0.0,0.0,41.944477004905,-87.734735974918,161200,1,170311612001
30,Concrete Alley Menu (2023),W SCHOOL ST & N CENTRAL PARK AVE & N MONTICELLO AVE & W BELMONT AVE,380000.0,0.259383,41.888720547122,-87.717160737604,231500,5,170312315005
30,Curb & Gutter Menu (2023),6142 W SCHOOL ST,7407.4,0.005056,41.94043470637,-87.78043939163,171100,2,170311711002
30,Miscellaneous CDOT Projects (2023),3559 N MILWAUKEE AVE,101.0,6.9e-05,41.945537399475,-87.733996774877,161300,4,170311613004
30,Sidewalk Menu (2023),2510 N PARKSIDE AVE,2104.48,0.001436,41.92617084455,-87.76757886995,190602,2,170311906022
30,Sidewalk Menu (2023),2537 N AUSTIN AVE,7341.19,0.005011,41.926749489236,-87.775581911102,190601,3,170311906013
30,Sidewalk Menu (2023),2549 N MONITOR AVE,1306.79,0.000892,41.927140169743,-87.771920360519,190602,3,170311906023
30,Sidewalk Menu (2023),2600 N MAJOR AVE,951.94,0.00065,41.92772304729,-87.768849734109,190602,2,170311906022
30,Sidewalk Menu (2023),2627 N MEADE AVE,3641.06,0.002485,41.928281994503,-87.778014339403,190601,3,170311906013
30,Sidewalk Menu (2023),2643 N MARMORA AVE,1883.94,0.001286,41.928780298647,-87.7731772269,190602,3,170311906023
30,Sidewalk Menu (2023),2643 N MCVICKER AVE,5851.33,0.003994,41.928759846803,-87.776821762219,190601,3,170311906013
30,Sidewalk Menu (2023),3259 N AUSTIN AVE,1806.69,0.001233,41.940133251222,-87.775974351808,151200,2,170311512002
30,Sidewalk Menu (2023),3343 N LONG AVE,27476.17,0.018755,41.941682604114,-87.761052384861,151100,2,170311511002
30,Sidewalk Menu (2023),3501 N LOWELL AVE,22766.29,0.01554,41.94458131769,-87.735714310657,161200,1,170311612001
30,Sidewalk Menu (2023),4628 W ADDISON ST,828.82,0.000566,41.9464130569,-87.743601765364,831700,1,170318317001
30,Sidewalk Menu (2023),4915 W PATTERSON AVE,3611.65,0.002465,41.946814214786,-87.75034835923,150800,3,170311508003
30,Sidewalk Menu (2023),5100 W PATTERSON AVE,11504.1,0.007853,41.947153304679,-87.754702925568,150800,3,170311508003
30,Sidewalk Menu (2023),5329 W PATTERSON AVE,8968.89,0.006122,41.94667105188,-87.760635552816,150700,2,170311507002
30,Sidewalk Menu (2023),5602 W MELROSE ST,19349.42,0.013208,41.939575630258,-87.767214634414,151200,2,170311512002
30,Sidewalk Menu (2023),5920 W WRIGHTWOOD AVE,4499.28,0.003071,41.927719317343,-87.774325547635,190602,1,170311906021
30,Sidewalk Menu (2023),5926 W SCHOOL ST,3011.7,0.002056,41.940520704696,-87.774967769056,151200,2,170311512002
30,Sidewalk Menu (2023),6100 W BELMONT AVE,14841.95,0.010131,41.938693365985,-87.779061406748,171100,2,170311711002
30,Sidewalk Menu (2023),2900-3000 N Marmora Ave,60473.21,0.041278,41.93313092549,-87.773890107765,190402,2,170311904022
